isColor,director_name,num_critic_for_reviews,duration,actor1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,facenumber_in_poster,isInUSA,country,content_rating,budget,title_year,imdb_score,aspect_ratio
TRUE,John_McTiernan,148,128,13000,100012500,Bruce_Willis,Die_Hard_with_a_Vengeance,299258,1,TRUE,USA,R,90000000,1995,7.6,2.35
TRUE,Guy_Ritchie,415,128,21000,209019489,Robert_Downey_Jr.,Sherlock_Holmes,477300,3,TRUE,USA,PG-13,90000000,2009,7.6,1.85
TRUE,Gary_Trousdale,146,95,12000,84037039,Leonard_Nimoy,Atlantis_The_Lost_Empire,72591,0,TRUE,USA,PG,120000000,2001,6.8,2.35
TRUE,Walt_Becker,70,92,35000,85884815,Bella_Thorne,Alvin_and_the_Chipmunks_The_Road_Chip,9418,0,TRUE,USA,PG,90000000,2015,5,1.85
TRUE,Bryan_Singer,269,121,10000,83077470,Tom_Cruise,Valkyrie,183247,0,TRUE,USA,PG-13,75000000,2008,7.1,1.85
TRUE,Dennis_Dugan,198,113,11000,100018837,Adam_Sandler,You_Don't_Mess_with_the_Zohan,156348,0,TRUE,USA,PG-13,90000000,2008,5.5,1.85
TRUE,Chris_Columbus,253,106,22000,78747585,Peter_Dinklage,Pixels,89770,0,TRUE,USA,PG-13,88000000,2015,5.6,2.35
TRUE,Steven_Spielberg,281,146,3000,78616689,Haley_Joel_Osment,A.I._Artificial_Intelligence,238747,0,TRUE,USA,PG-13,100000000,2001,7.1,1.85
TRUE,Rob_Minkoff,122,88,691,75817994,Marsha_Thomason,The_Haunted_Mansion,32049,0,TRUE,USA,PG,90000000,2003,4.9,2.35
TRUE,Robert_Zemeckis,159,150,11000,100853835,Matthew_McConaughey,Contact,200556,2,TRUE,USA,PG,90000000,1997,7.4,2.35
TRUE,Paul_Verhoeven,180,119,833,73209340,Greg_Grunberg,Hollow_Man,101834,0,TRUE,USA,R,95000000,2000,5.7,1.85
TRUE,Sydney_Pollack,227,128,591,72515360,Curtiss_Cook,The_Interpreter,86152,1,FALSE,UK,PG-13,80000000,2005,6.4,2.35
TRUE,Thor_Freudenthal,183,106,8000,68558662,Logan_Lerman,Percy_Jackson_Sea_of_Monsters,86627,0,TRUE,USA,PG,90000000,2013,5.9,2.35
TRUE,Jan_de_Bont,157,117,18000,65653758,Gerard_Butler,Lara_Croft_Tomb_Raider_The_Cradle_of_Life,102747,1,TRUE,USA,PG-13,95000000,2003,5.5,2.35
TRUE,Jon_M._Chu,196,129,11000,64685359,Daniel_Radcliffe,Now_You_See_Me_2,40862,6,TRUE,USA,PG-13,90000000,2016,6.9,2.35
TRUE,Phillip_Noyce,64,116,192,61355436,Alun_Armstrong,The_Saint,52136,0,TRUE,USA,PG-13,68000000,1997,6.2,2.35
TRUE,Tony_Scott,142,114,11000,26871,Brad_Pitt,Spy_Game,121259,2,TRUE,Germany,R,92000000,2001,7,2.35
TRUE,Brian_De_Palma,181,114,3000,60874615,Don_Cheadle,Mission_to_Mars,60467,0,TRUE,USA,PG,90000000,2000,5.6,2.35
TRUE,Carlos_Saldanha,240,96,11000,143618384,Anne_Hathaway,Rio,165333,0,TRUE,USA,G,90000000,2011,7,2.35
TRUE,Chris_Columbus,93,132,49000,58220776,Robin_Williams,Bicentennial_Man,87785,0,TRUE,USA,PG,100000000,1999,6.8,1.85
TRUE,Mick_Jackson,84,104,3000,47474112,Don_Cheadle,Volcano,58227,0,TRUE,USA,PG-13,90000000,1997,5.4,1.85
TRUE,Alan_J._Pakula,66,111,11000,42877165,Harrison_Ford,The_Devil's_Own,45602,0,TRUE,USA,R,86000000,1997,6.1,2.35
TRUE,Kathryn_Bigelow,136,138,14000,35168677,Liam_Neeson,K-19_The_Widowmaker,49311,1,TRUE,UK,PG-13,100000000,2002,6.7,2.35
TRUE,Josh_Trank,369,100,596,56114221,Tim_Blake_Nelson,Fantastic_Four,110486,3,TRUE,USA,PG-13,120000000,2015,4.3,2.35
TRUE,John_Milius,166,129,919,37567440,William_Smith,Conan_the_Barbarian,113065,0,TRUE,USA,R,20000000,1982,6.9,2.35
TRUE,Ron_Howard,201,144,680,61644321,Paddy_Considine,Cinderella_Man,148238,0,TRUE,USA,PG-13,88000000,2005,8,2.35
TRUE,Andrey_Konchalovskiy,47,110,887,190562,Shirley_Henderson,The_Nutcracker_in_3D,2508,0,TRUE,UK,PG,90000000,2010,4.4,2.35
 FALSE,Gary_Ross,175,140,12000,120147445,Jeff_Bridges,Seabiscuit,57661,0,TRUE,USA,PG-13,87000000,2003,7.3,2.35
TRUE,Jan_de_Bont,114,113,22000,241688385,Philip_Seymour_Hoffman,Twister,144053,0,TRUE,USA,PG-13,92000000,1996,6.3,2.35
TRUE,Rob_Cohen,187,106,23000,144512310,Paul_Walker,The_Fast_and_the_Furious,272223,2,TRUE,USA,PG-13,38000000,2001,6.7,2.35
TRUE,Robert_Zemeckis,221,143,15000,233630478,Tom_Hanks,Cast_Away,394317,1,TRUE,USA,PG-13,90000000,2000,7.7,1.85
TRUE,George_Miller,206,108,49000,197992827,Robin_Williams,Happy_Feet,132501,0,TRUE,USA,PG,100000000,2006,6.5,2.35
TRUE,Paul_Greengrass,239,108,13000,176049130,Matt_Damon,The_Bourne_Supremacy,348232,1,TRUE,USA,PG-13,75000000,2004,7.8,2.35
TRUE,Wolfgang_Petersen,142,124,11000,172620724,Harrison_Ford,Air_Force_One,146134,1,TRUE,USA,R,85000000,1997,6.4,2.35
TRUE,Steven_Soderbergh,186,116,11000,183405771,Brad_Pitt,Ocean's_Eleven,402645,4,TRUE,USA,PG-13,85000000,2001,7.8,2.35
TRUE,Paul_W.S._Anderson,228,110,14000,20315324,Milla_Jovovich,The_Three_Musketeers,88542,8,TRUE,Germany,PG-13,75000000,2011,5.8,2.35
TRUE,Genndy_Tartakovsky,256,91,12000,148313048,Steve_Buscemi,Hotel_Transylvania,164148,2,TRUE,USA,PG,85000000,2012,7.1,1.85
TRUE,Kevin_Lima,222,107,283,127706877,Jeff_Bennett,Enchanted,142496,2,TRUE,USA,PG,85000000,2007,7.1,2.35
TRUE,Daniel_Espinosa,298,115,18000,126149655,Denzel_Washington,Safe_House,166693,1,TRUE,USA,R,85000000,2012,6.8,2.35
TRUE,Kevin_Lima,84,100,2000,66941559,Ioan_Gruffudd,102_Dalmatians,26413,1,TRUE,USA,G,85000000,2000,4.8,1.85
TRUE,Brett_Ratner,236,104,2000,78009155,Matthew_Broderick,Tower_Heist,110073,5,TRUE,USA,PG-13,75000000,2011,6.2,2.35
TRUE,Nancy_Meyers,157,138,14000,63224849,Kate_Winslet,The_Holiday,182757,3,TRUE,USA,PG-13,85000000,2006,6.9,1.85
TRUE,Tony_Scott,81,140,10000,111544445,Will_Smith,Enemy_of_the_State,188116,4,TRUE,USA,R,90000000,1998,7.3,2.35
TRUE,Nancy_Meyers,187,120,11000,112703470,Meryl_Streep,It's_Complicated,69860,2,TRUE,USA,R,85000000,2009,6.6,1.85
TRUE,Steven_Soderbergh,238,122,14000,117144465,Al_Pacino,Ocean's_Thirteen,256928,3,TRUE,USA,PG-13,85000000,2007,6.9,2.35
TRUE,Roger_Allers,107,83,4000,84303558,Jon_Favreau,Open_Season,65270,1,TRUE,USA,PG,85000000,2006,6.2,1.85
TRUE,Neil_Burger,459,139,14000,150832203,Kate_Winslet,Divergent,341058,2,TRUE,USA,PG-13,85000000,2014,6.7,2.35
TRUE,Jean-Jacques_Annaud,187,131,5000,51396781,Bob_Hoskins,Enemy_at_the_Gates,188887,1,TRUE,USA,R,68000000,2001,7.6,2.35
TRUE,Peter_Berg,151,104,12000,47592825,Dwayne_Johnson,The_Rundown,82731,1,TRUE,USA,PG-13,85000000,2003,6.7,2.35
TRUE,John_McTiernan,80,130,670,50016394,F._Murray_Abraham,Last_Action_Hero,106528,1,TRUE,USA,PG-13,70000000,1993,6.2,2.35
TRUE,Rob_Marshall,229,145,879,57010853,Li_Gong,Memoirs_of_a_Geisha,119286,1,TRUE,USA,PG-13,85000000,2005,7.3,2.35
TRUE,Justin_Lin,158,104,584,62494975,Amber_Stevens_West,The_Fast_and_the_Furious_Tokyo_Drift,179500,5,TRUE,USA,PG-13,85000000,2006,6,2.35
TRUE,Sarah_Smith,190,97,1000,46440491,Jim_Broadbent,Arthur_Christmas,35446,1,TRUE,UK,PG,100000000,2011,7.1,1.85
TRUE,Martin_Brest,98,178,12000,44606335,Anthony_Hopkins,Meet_Joe_Black,169023,0,TRUE,USA,PG-13,90000000,1998,7.1,1.85
TRUE,Andrew_Davis,135,108,672,40048332,Raymond_Cruz,Collateral_Damage,61417,1,TRUE,USA,R,85000000,2002,5.5,1.85
TRUE,Tarsem_Singh,382,106,8000,64933670,Julia_Roberts,Mirror_Mirror,70838,1,TRUE,USA,PG,85000000,2012,5.6,1.85
TRUE,Edgar_Wright,393,112,10000,31494270,Anna_Kendrick,Scott_Pilgrim_vs._the_World,273921,0,TRUE,USA,PG-13,60000000,2010,7.5,1.85
TRUE,Jon_Amiel,149,135,894,31111260,Glenn_Morshower,The_Core,77029,0,TRUE,USA,PG-13,60000000,2003,5.4,2.35
TRUE,Peter_Segal,94,109,611,123307945,Larry_Miller,Nutty_Professor_II_The_Klumps,39391,1,TRUE,USA,PG-13,65000000,2000,4.3,1.85
TRUE,Raja_Gosnell,138,86,4000,153288182,Sarah_Michelle_Gellar,Scooby-Doo,71424,3,TRUE,USA,PG,84000000,2002,4.9,1.85
TRUE,Pete_Travis,432,95,409,13401683,Wood_Harris,Dredd,203458,0,TRUE,UK,R,35000000,2012,7.1,2.35
TRUE,Frank_Coraci,173,107,11000,137340146,Adam_Sandler,Click,246492,1,TRUE,USA,PG-13,70000000,2006,6.4,1.85
TRUE,Brad_Peyton,91,82,975,43575716,Jack_McBrayer,Cats_&_Dogs_The_Revenge_of_Kitty_Galore,10233,0,TRUE,USA,PG,85000000,2010,4.3,1.85
TRUE,Doug_Liman,238,88,17000,80170146,Kristen_Stewart,Jumper,243053,0,TRUE,USA,PG-13,85000000,2008,6.1,2.35
TRUE,Guillermo_del_Toro,345,120,3000,75754670,Seth_MacFarlane,Hellboy_II_The_Golden_Army,208422,0,TRUE,USA,PG-13,85000000,2008,7,1.85
TRUE,David_Fincher,377,162,21000,33048353,Robert_Downey_Jr.,Zodiac,301279,0,TRUE,USA,R,65000000,2007,7.7,2.35
TRUE,Roger_Spottiswoode,170,123,3000,34543701,Robert_Duvall,The_6th_Day,100001,1,TRUE,USA,PG-13,82000000,2000,5.9,2.35
TRUE,Tom_Shadyac,191,101,11000,242589580,Morgan_Freeman,Bruce_Almighty,296904,1,TRUE,USA,PG-13,81000000,2003,6.7,1.85
TRUE,Sylvester_Stallone,424,113,26000,102981571,Jason_Statham,The_Expendables,270226,9,TRUE,USA,R,80000000,2010,6.5,2.35
TRUE,Brian_De_Palma,154,110,10000,180965237,Tom_Cruise,Mission_Impossible,300542,0,TRUE,USA,PG-13,80000000,1996,7.1,2.35
TRUE,Gary_Ross,673,142,34000,407999255,Jennifer_Lawrence,The_Hunger_Games,701607,0,TRUE,USA,PG-13,78000000,2012,7.3,2.35
TRUE,Todd_Phillips,383,102,14000,254455986,Bradley_Cooper,The_Hangover_Part_II,375879,0,TRUE,USA,R,80000000,2011,6.5,2.35
TRUE,Tim_Burton,153,126,920,162831698,Michael_Gough,Batman_Returns,215255,0,TRUE,USA,PG-13,80000000,1992,7,1.85
TRUE,Tim_Johnson,166,83,13000,155019340,Bruce_Willis,Over_the_Hedge,127345,1,TRUE,USA,PG,80000000,2006,6.8,1.85
TRUE,Dean_DeBlois,180,85,1000,145771527,Tia_Carrere,Lilo_&_Stitch,117212,0,TRUE,USA,PG,80000000,2002,7.2,1.66
TRUE,Mimi_Leder,125,120,11000,140459099,Morgan_Freeman,Deep_Impact,135601,0,TRUE,USA,PG-13,75000000,1998,6.1,2.35
TRUE,Dean_Parisot,234,116,13000,53215979,Bruce_Willis,RED_2,125036,7,TRUE,USA,PG-13,84000000,2013,6.7,2.35
TRUE,Peter_Segal,134,113,11000,158115031,Adam_Sandler,The_Longest_Yard,130070,11,TRUE,USA,PG-13,82000000,2005,6.4,2.35
TRUE,Mike_Mitchell,91,87,1000,133103929,Amy_Poehler,Alvin_and_the_Chipmunks_Chipwrecked,22838,0,TRUE,USA,G,75000000,2011,4.4,1.85
TRUE,Dennis_Dugan,139,101,12000,133668525,Steve_Buscemi,Grown_Ups_2,107817,4,TRUE,USA,PG-13,80000000,2013,5.4,1.85
TRUE,Peter_Segal,265,110,13000,130313314,Bill_Murray,Get_Smart,168172,1,TRUE,USA,PG-13,80000000,2008,6.5,1.85
TRUE,Nancy_Meyers,145,128,18000,124590960,Keanu_Reeves,Something's_Gotta_Give,91092,1,TRUE,USA,PG-13,80000000,2003,6.7,1.85
TRUE,Martin_Scorsese,490,138,29000,127968405,Leonardo_DiCaprio,Shutter_Island,786092,0,TRUE,USA,R,80000000,2010,8.1,2.35
TRUE,Seth_Gordon,141,88,4000,120136047,Jon_Favreau,Four_Christmases,48500,2,TRUE,Germany,PG-13,80000000,2008,5.6,1.85
TRUE,Chris_Wedge,163,91,1000,128200012,Jim_Broadbent,Robots,103022,1,TRUE,USA,PG,75000000,2005,6.3,1.85
TRUE,John_Woo,155,138,12000,112225777,Nicolas_Cage,Face/Off,283967,0,TRUE,USA,R,80000000,1997,7.3,2.35
TRUE,Adam_Shankman,144,99,11000,109993847,Adam_Sandler,Bedtime_Stories,72326,0,TRUE,USA,PG,80000000,2008,6.1,2.35
TRUE,Sam_Mendes,226,117,15000,104054514,Tom_Hanks,Road_to_Perdition,200359,0,TRUE,USA,R,80000000,2002,7.7,2.35
TRUE,Dennis_Dugan,204,117,11000,103028109,Adam_Sandler,Just_Go_with_It,172878,1,TRUE,USA,PG-13,80000000,2011,6.4,1.85
TRUE,Simon_West,139,123,12000,101087161,Steve_Buscemi,Con_Air,225282,6,TRUE,USA,R,75000000,1997,6.8,2.35
TRUE,D.J._Caruso,215,118,3000,101111837,Rosario_Dawson,Eagle_Eye,150764,3,TRUE,USA,PG-13,80000000,2008,6.6,2.35
TRUE,Anthony_Minghella,198,154,22000,95632614,Philip_Seymour_Hoffman,Cold_Mountain,118483,3,TRUE,USA,R,79000000,2003,7.2,2.35
TRUE,Albert_Hughes,325,118,18000,94822707,Denzel_Washington,The_Book_of_Eli,227072,0,TRUE,USA,R,80000000,2010,6.9,2.35
TRUE,Les_Mayfield,53,90,49000,92969824,Robin_Williams,Flubber,63625,1,TRUE,USA,PG,80000000,1997,5.2,1.85
TRUE,Jan_de_Bont,167,113,14000,91188905,Liam_Neeson,The_Haunting,58184,0,TRUE,USA,PG-13,80000000,1999,4.9,2.35
TRUE,Joe_Pytka,46,88,13000,90443603,Bill_Murray,Space_Jam,112167,1,TRUE,USA,PG,80000000,1996,6.3,1.77
TRUE,Shawn_Levy,147,93,1000,82226474,Roger_Rees,The_Pink_Panther,65499,0,TRUE,USA,PG,65000000,2006,5.6,1.85
TRUE,Scott_Derrickson,276,104,18000,79363785,Keanu_Reeves,The_Day_the_Earth_Stood_Still,139423,0,TRUE,USA,PG-13,80000000,2008,5.5,2.35
TRUE,Richard_Donner,80,135,8000,76081498,Julia_Roberts,Conspiracy_Theory,76099,1,TRUE,USA,R,75000000,1997,6.7,2.35
TRUE,David_Ayer,406,134,11000,85707116,Brad_Pitt,Fury,303185,4,TRUE,USA,R,68000000,2014,7.6,2.35
TRUE,Ivan_Reitman,97,98,11000,74329966,Harrison_Ford,Six_Days_Seven_Nights,60910,2,TRUE,USA,PG-13,70000000,1998,5.7,2.35
TRUE,Eric_Brevig,143,80,3000,100169068,Justin_Timberlake,Yogi_Bear,16385,0,TRUE,USA,PG,80000000,2010,4.6,1.85
TRUE,Kelly_Asbury,106,83,13000,73215310,Matt_Damon,Spirit_Stallion_of_the_Cimarron,44143,0,TRUE,USA,G,80000000,2002,7,2.35
TRUE,Frank_Coraci,178,102,3000,80360866,Rosario_Dawson,Zookeeper,44662,1,TRUE,USA,PG,80000000,2011,5.2,2.35
TRUE,Stephen_Hopkins,102,130,10000,69102910,Gary_Oldman,Lost_in_Space,58402,0,TRUE,USA,PG-13,80000000,1998,5.1,2.35
TRUE,Jonathan_Demme,209,129,18000,65948711,Denzel_Washington,The_Manchurian_Candidate,86422,1,TRUE,USA,R,80000000,2004,6.6,1.85
TRUE,Genndy_Tartakovsky,152,89,12000,169692572,Steve_Buscemi,Hotel_Transylvania_2,56501,0,TRUE,USA,PG,80000000,2015,6.7,1.85
TRUE,James_Algar,129,74,340,60507228,Quincy_Jones,Fantasia_2000,27543,0,TRUE,USA,G,80000000,1999,7.3,1.78
TRUE,Simon_Wells,124,96,891,56684819,Mark_Addy,The_Time_Machine,103787,0,TRUE,USA,PG-13,80000000,2002,5.9,2.35
TRUE,Ron_Underwood,35,114,9000,50628009,Charlize_Theron,Mighty_Joe_Young,22955,0,TRUE,USA,PG,90000000,1998,5.6,1.85
TRUE,Dominic_Sena,166,99,20000,69772969,Hugh_Jackman,Swordfish,155532,4,TRUE,USA,R,80000000,2001,6.5,2.35
TRUE,Martin_Campbell,137,129,2000,45356386,Michael_Emerson,The_Legend_of_Zorro,71574,1,FALSE,USA,PG,75000000,2005,5.9,2.35
TRUE,Vincent_Ward,121,113,49000,55350897,Robin_Williams,What_Dreams_May_Come,83560,1,TRUE,USA,PG-13,85000000,1998,7,2.35
TRUE,Steven_Brill,87,90,11000,39442871,Adam_Sandler,Little_Nicky,80639,0,TRUE,USA,PG-13,80000000,2000,5.3,1.85
TRUE,Terry_Gilliam,233,118,13000,37899638,Matt_Damon,The_Brothers_Grimm,98472,2,TRUE,USA,PG-13,88000000,2005,5.9,1.85
TRUE,Tim_Burton,132,106,20000,37754208,Natalie_Portman,Mars_Attacks!,172217,3,TRUE,USA,PG-13,70000000,1996,6.3,2.35
TRUE,Jonathan_Mostow,258,89,13000,38542418,Bruce_Willis,Surrogates,151424,5,TRUE,USA,PG-13,80000000,2009,6.3,2.35
TRUE,Roger_Donaldson,162,145,981,34566746,Bruce_Greenwood,Thirteen_Days,45231,1,TRUE,USA,PG-13,80000000,2000,7.3,1.85
TRUE,Rob_Cohen,61,114,13000,32885565,Sylvester_Stallone,Daylight,53132,0,TRUE,USA,PG-13,80000000,1996,5.8,1.85
TRUE,Barry_Cook,113,87,882,36073232,Charlie_Rowe,Walking_with_Dinosaurs_3D,8913,0,TRUE,USA,PG,80000000,2013,5.2,2.35
TRUE,Roger_Christian,174,119,743,21471685,Richard_Tyson,Battlefield_Earth,65464,0,TRUE,USA,PG-13,44000000,2000,2.4,2.35
TRUE,Joe_Dante,101,91,3000,20950820,Brendan_Fraser,Looney_Tunes_Back_in_Action,24183,4,TRUE,Germany,PG,80000000,2003,5.7,2.35
 FALSE,Rob_Marshall,205,118,529,19673424,Fergie,Nine,37446,4,TRUE,USA,PG-13,80000000,2009,5.8,2.35
TRUE,Richard_Donner,123,116,23000,19480739,Paul_Walker,Timeline,53057,0,TRUE,USA,PG-13,80000000,2003,5.6,2.35
TRUE,Kevin_Costner,79,177,766,17593391,Olivia_Williams,The_Postman,56403,1,TRUE,USA,R,80000000,1997,6,2.35
TRUE,George_Miller,61,97,1000,18318000,Adam_Goldberg,Babe_Pig_in_the_City,24868,0,TRUE,Australia,G,80000000,1998,5.8,1.85
TRUE,Breck_Eisner,202,106,14000,27356090,Vin_Diesel,The_Last_Witch_Hunter,58752,0,TRUE,USA,PG-13,90000000,2015,6,2.35
TRUE,Antony_Hoffman,145,106,2,17473245,Bob_Neill,Red_Planet,47612,1,TRUE,USA,PG-13,70000000,2000,5.7,2.35
TRUE,Luc_Besson,101,94,563,15131330,Mia_Farrow,Arthur_and_the_Invisibles,25843,0,TRUE,France,PG,86000000,2006,6,2.35
TRUE,Jacques_Perrin,113,104,67,19406406,Pedro_Armendáriz_Jr.,Oceans,7630,0,FALSE,France,G,40000000,2009,7.8,2.35
TRUE,Peter_Hyams,113,102,1000,1891821,David_Oyelowo,A_Sound_of_Thunder,16474,0,TRUE,UK,PG-13,52000000,2005,4.2,2.35
TRUE,Paul_W.S._Anderson,272,105,795,23219748,Sasha_Roiz,Pompeii,84508,0,TRUE,Canada,PG-13,80000000,2014,5.6,2.35
TRUE,Ron_Howard,205,135,1000,170708996,Adam_Goldberg,A_Beautiful_Mind,610568,0,TRUE,USA,PG-13,58000000,2001,8.2,1.85
TRUE,Roger_Allers,186,73,2000,422783777,Matthew_Broderick,The_Lion_King,644348,0,TRUE,USA,G,45000000,1994,8.5,1.66
TRUE,Brad_Peyton,178,94,14000,103812241,Josh_Hutcherson,Journey_2_The_Mysterious_Island,67296,3,TRUE,USA,PG,79000000,2012,5.8,1.85
TRUE,Cody_Cameron,169,95,622,119793567,Will_Forte,Cloudy_with_a_Chance_of_Meatballs_2,64387,0,TRUE,USA,PG,78000000,2013,6.5,2.35
TRUE,Brett_Ratner,210,124,22000,92930005,Philip_Seymour_Hoffman,Red_Dragon,204063,0,TRUE,Germany,R,78000000,2002,7.2,2.35
TRUE,Joe_Johnston,140,136,24000,67286731,J.K._Simmons,Hidalgo,67856,1,TRUE,USA,PG-13,100000000,2004,6.7,2.35
TRUE,Dennis_Dugan,156,91,14000,74158157,Al_Pacino,Jack_and_Jill,60370,2,TRUE,USA,PG,79000000,2011,3.4,1.85
TRUE,John_Singleton,150,107,23000,127083765,Paul_Walker,2_Fast_2_Furious,191912,5,TRUE,USA,PG-13,76000000,2003,5.9,2.35
TRUE,Mark_Osborne,119,108,12000,1339152,Jeff_Bridges,The_Little_Prince,28276,1,TRUE,France,PG,81200000,2015,7.8,2.35
TRUE,Oliver_Hirschbiegel,232,99,1000,15071514,Roger_Rees,The_Invasion,65037,2,TRUE,USA,PG-13,80000000,2007,5.9,1.85
TRUE,Des_McAnuff,49,92,22000,26000610,Robert_De_Niro,The_Adventures_of_Rocky_&_Bullwinkle,16611,0,TRUE,USA,PG,76000000,2000,4.1,1.85
TRUE,Yarrow_Cheney,165,87,1000,323505540,Steve_Coogan,The_Secret_Life_of_Pets,24407,0,TRUE,Japan,PG,75000000,2016,6.8,1.85
 FALSE,Stephen_Norrington,202,110,1000,66462600,Jason_Flemyng,The_League_of_Extraordinary_Gentlemen,141533,3,TRUE,USA,PG-13,78000000,2003,5.8,2.35
TRUE,Pierre_Coffin,306,98,7000,368049635,Steve_Carell,Despicable_Me_2,286877,0,TRUE,USA,PG,76000000,2013,7.5,1.85
